2514525
STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-06,18.9,29.6,8.3
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-07,19.1,29.6,8.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-08,18.4,27.1,9.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-09,19.0,30.3,7.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-10,15.6,23.6,7.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-11,12.7,20.4,5.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-12,7.4,15.0,-0.1
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-01,7.6,13.7,1.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-02,10.6,16.1,5.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-03,12.8,20.9,4.7
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-04,13.9,22.1,5.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-05,16.3,26.0,6.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-06,19.3,29.4,9.2
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-07,19.9,31.3,8.5
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-08,20.5,30.0,10.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-09,21.2,32.1,10.3
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-10,16.9,27.0,6.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-11,11.8,19.6,3.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2017-12,8.6,17.8,-0.7
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-01,9.8,16.3,3.3
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-02,11.0,19.0,2.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-03,10.9,18.0,3.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-04,13.4,20.9,5.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-05,15.8,23.7,7.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-06,18.7,29.0,8.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-07,19.9,29.2,10.7
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-08,19.4,29.0,9.7
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-09,17.5,27.5,7.5
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-10,17.0,25.1,8.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-11,12.3,21.2,3.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2018-12,10.1,14.9,5.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-01,10.3,15.5,5.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-02,8.2,13.2,3.2
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-03,11.3,17.4,5.2
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-04,15.3,22.0,8.5
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-05,14.9,21.1,8.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-06,18.9,27.9,10.0
